-0.0009,-0.08
-0.0008998,-0.12
-0.0008996,-0.12
-0.0008994,-0.12
-0.0008992,-0.12
-0.000899,-0.12
-0.0008988,-0.12
-0.0008986,-0.12
-0.0008984,-0.16
-0.0008982,-0.16
-0.000898,-0.16
-0.0008978,-0.16
-0.0008976,-0.16
-0.0008974,-0.16
-0.0008972,-0.16
-0.000897,-0.16
-0.0008968,-0.16
-0.0008966,-0.16
-0.0008964,-0.16
-0.0008962,-0.16
-0.000896,-0.16
-0.0008958,-0.2
-0.0008956,-0.2
-0.0008954,-0.2
-0.0008952,-0.2
-0.000895,-0.2
-0.0008948,-0.2
-0.0008946,-0.2
-0.0008944,-0.24
-0.0008942,-0.2
-0.000894,-0.24
-0.0008938,-0.28
-0.0008936,-0.28
-0.0008934,-0.24
-0.0008932,-0.24
-0.000893,-0.24
-0.0008928,-0.24
-0.0008926,-0.24
-0.0008924,-0.28
-0.0008922,-0.28
-0.000892,-0.28
-0.0008918,-0.32
-0.0008916,-0.32
-0.0008914,-0.28
-0.0008912,-0.36
-0.000891,-0.32
-0.0008908,-0.32
-0.0008906,-0.32
-0.0008904,-0.32
-0.0008902,-0.32
-0.00089,-0.36
-0.0008898,-0.36
-0.0008896,-0.36
-0.0008894,-0.36
-0.0008892,-0.4
-0.000889,-0.4
-0.0008888,-0.4
-0.0008886,-0.36
-0.0008884,-0.4
-0.0008882,-0.44
-0.000888,-0.4
-0.0008878,-0.48
-0.0008876,-0.44
-0.0008874,-0.44
-0.0008872,-0.48
-0.000887,-0.48
-0.0008868,-0.44
-0.0008866,-0.44
-0.0008864,-0.44
-0.0008862,-0.48
-0.000886,-0.44
-0.0008858,-0.48
-0.0008856,-0.48
-0.0008854,-0.48
-0.0008852,-0.48
-0.000885,-0.48
-0.0008848,-0.48
-0.0008846,-0.48
-0.0008844,-0.48
-0.0008842,-0.48
-0.000884,-0.48
-0.0008838,-0.48
-0.0008836,-0.48
-0.0008834,-0.52
-0.0008832,-0.52
-0.000883,-0.52
-0.0008828,-0.52
-0.0008826,-0.56
-0.0008824,-0.52
-0.0008822,-0.52
-0.000882,-0.52
-0.0008818,-0.56
-0.0008816,-0.56
-0.0008814,-0.56
-0.0008812,-0.6
-0.000881,-0.6
-0.0008808,-0.6
-0.0008806,-0.6
-0.0008804,-0.6
-0.0008802,-0.6
-0.00088,-0.6
-0.0008798,-0.6
-0.0008796,-0.64
-0.0008794,-0.64
-0.0008792,-0.64
-0.000879,-0.64
-0.0008788,-0.68
-0.0008786,-0.64
-0.0008784,-0.64
-0.0008782,-0.68
-0.000878,-0.64
-0.0008778,-0.68
-0.0008776,-0.64
-0.0008774,-0.68
-0.0008772,-0.68
-0.000877,-0.72
-0.0008768,-0.72
-0.0008766,-0.72
-0.0008764,-0.72
-0.0008762,-0.72
-0.000876,-0.76
-0.0008758,-0.76
-0.0008756,-0.72
-0.0008754,-0.76
-0.0008752,-0.76
-0.000875,-0.76
-0.0008748,-0.76
-0.0008746,-0.8
-0.0008744,-0.76
-0.0008742,-0.76
-0.000874,-0.72
-0.0008738,-0.76
-0.0008736,-0.76
-0.0008734,-0.8
-0.0008732,-0.76
-0.000873,-0.8
-0.0008728,-0.8
-0.0008726,-0.8
-0.0008724,-0.8
-0.0008722,-0.8
-0.000872,-0.8
-0.0008718,-0.8
-0.0008716,-0.8
-0.0008714,-0.8
-0.0008712,-0.8
-0.000871,-0.8
-0.0008708,-0.8
-0.0008706,-0.8
-0.0008704,-0.84
-0.0008702,-0.84
-0.00087,-0.8
-0.0008698,-0.88
-0.0008696,-0.84
-0.0008694,-0.84
-0.0008692,-0.92
-0.000869,-0.84
-0.0008688,-0.84
-0.0008686,-0.88
-0.0008684,-0.84
-0.0008682,-0.88
-0.000868,-0.88
-0.0008678,-0.92
-0.0008676,-0.92
-0.0008674,-0.92
-0.0008672,-0.92
-0.000867,-0.88
-0.0008668,-0.92
-0.0008666,-0.92
-0.0008664,-0.92
-0.0008662,-0.92
-0.000866,-0.96
-0.0008658,-0.96
-0.0008656,-0.96
-0.0008654,-1
-0.0008652,-1
-0.000865,-0.96
-0.0008648,-1
-0.0008646,-0.96
-0.0008644,-0.96
-0.0008642,-0.96
-0.000864,-1.04
-0.0008638,-1.04
-0.0008636,-1.04
-0.0008634,-1
-0.0008632,-1.04
-0.000863,-1.04
-0.0008628,-1.04
-0.0008626,-1.04
-0.0008624,-1.04
-0.0008622,-1.04
-0.000862,-1.08
-0.0008618,-1.04
-0.0008616,-1.04
-0.0008614,-1.08
-0.0008612,-1.08
-0.000861,-1.08
-0.0008608,-1.08
-0.0008606,-1.04
-0.0008604,-1.04
-0.0008602,-1.08
-0.00086,-1.08
-0.0008598,-1.12
-0.0008596,-1.12
-0.0008594,-1.12
-0.0008592,-1.12
-0.000859,-1.16
-0.0008588,-1.12
-0.0008586,-1.12
-0.0008584,-1.12
-0.0008582,-1.12
-0.000858,-1.12
-0.0008578,-1.12
-0.0008576,-1.12
-0.0008574,-1.16
-0.0008572,-1.16
-0.000857,-1.16
-0.0008568,-1.12
-0.0008566,-1.12
-0.0008564,-1.12
-0.0008562,-1.12
-0.000856,-1.16
-0.0008558,-1.16
-0.0008556,-1.2
-0.0008554,-1.16
-0.0008552,-1.16
-0.000855,-1.2
-0.0008548,-1.2
-0.0008546,-1.2
-0.0008544,-1.2
-0.0008542,-1.2
-0.000854,-1.2
-0.0008538,-1.2
-0.0008536,-1.24
-0.0008534,-1.24
-0.0008532,-1.2
-0.000853,-1.48
-0.0008528,-1.12
-0.0008526,-1.12
-0.0008524,-1.16
-0.0008522,-1.2
-0.000852,-1.16
-0.0008518,-1.12
-0.0008516,-1.16
-0.0008514,-1.16
-0.0008512,-1.16
-0.000851,-1.2
-0.0008508,-1.16
-0.0008506,-1.16
-0.0008504,-1.12
-0.0008502,-1.12
-0.00085,-1.12
-0.0008498,-1.12
-0.0008496,-1.12
-0.0008494,-1.12
-0.0008492,-1.08
-0.000849,-1.12
-0.0008488,-1.12
-0.0008486,-1.08
-0.0008484,-1.08
-0.0008482,-1.08
-0.000848,-1.04
-0.0008478,-1.12
-0.0008476,-1.12
-0.0008474,-1.08
-0.0008472,-1.08
-0.000847,-1.04
-0.0008468,-1.04
-0.0008466,-1.04
-0.0008464,-1.04
-0.0008462,-1.04
-0.000846,-1
-0.0008458,-1.04
-0.0008456,-1
-0.0008454,-1
-0.0008452,-1
-0.000845,-0.96
-0.0008448,-1
-0.0008446,-0.96
-0.0008444,-0.96
-0.0008442,-1
-0.000844,-0.92
-0.0008438,-0.96
-0.0008436,-0.92
-0.0008434,-0.96
-0.0008432,-0.92
-0.000843,-0.96
-0.0008428,-0.92
-0.0008426,-0.96
-0.0008424,-0.92
-0.0008422,-0.92
-0.000842,-0.88
-0.0008418,-0.88
-0.0008416,-0.88
-0.0008414,-0.88
-0.0008412,-0.84
-0.000841,-0.88
-0.0008408,-0.88
-0.0008406,-0.84
-0.0008404,-0.88
-0.0008402,-0.8
-0.00084,-0.8
-0.0008398,-0.84
-0.0008396,-0.8
-0.0008394,-0.8
-0.0008392,-0.8
-0.000839,-0.8
-0.0008388,-0.8
-0.0008386,-0.8
-0.0008384,-0.8
-0.0008382,-0.8
-0.000838,-0.8
-0.0008378,-0.8
-0.0008376,-0.8
-0.0008374,-0.76
-0.0008372,-0.76
-0.000837,-0.8
-0.0008368,-0.8
-0.0008366,-0.72
-0.0008364,-0.76
-0.0008362,-0.76
-0.000836,-0.76
-0.0008358,-0.76
-0.0008356,-0.76
-0.0008354,-0.76
-0.0008352,-0.72
-0.000835,-0.76
-0.0008348,-0.68
-0.0008346,-0.68
-0.0008344,-0.68
-0.0008342,-0.72
-0.000834,-0.72
-0.0008338,-0.72
-0.0008336,-0.68
-0.0008334,-0.64
-0.0008332,-0.64
-0.000833,-0.64
-0.0008328,-0.68
-0.0008326,-0.64
-0.0008324,-0.64
-0.0008322,-0.64
-0.000832,-0.64
-0.0008318,-0.64
-0.0008316,-0.64
-0.0008314,-0.6
-0.0008312,-0.64
-0.000831,-0.6
-0.0008308,-0.52
-0.0008306,-0.6
-0.0008304,-0.56
-0.0008302,-0.56
-0.00083,-0.56
-0.0008298,-0.6
-0.0008296,-0.56
-0.0008294,-0.52
-0.0008292,-0.48
-0.000829,-0.56
-0.0008288,-0.48
-0.0008286,-0.48
-0.0008284,-0.48
-0.0008282,-0.48
-0.000828,-0.48
-0.0008278,-0.48
-0.0008276,-0.52
-0.0008274,-0.48
-0.0008272,-0.48
-0.000827,-0.48
-0.0008268,-0.48
-0.0008266,-0.48
-0.0008264,-0.48
-0.0008262,-0.48
-0.000826,-0.48
-0.0008258,-0.48
-0.0008256,-0.48
-0.0008254,-0.44
-0.0008252,-0.44
-0.000825,-0.44
-0.0008248,-0.44
-0.0008246,-0.4
-0.0008244,-0.4
-0.0008242,-0.36
-0.000824,-0.4
-0.0008238,-0.4
-0.0008236,-0.44
-0.0008234,-0.4
-0.0008232,-0.4
-0.000823,-0.36
-0.0008228,-0.36
-0.0008226,-0.36
-0.0008224,-0.36
-0.0008222,-0.32
-0.000822,-0.32
-0.0008218,-0.24
-0.0008216,-0.32
-0.0008214,-0.32
-0.0008212,-0.32
-0.000821,-0.32
-0.0008208,-0.32
-0.0008206,-0.28
-0.0008204,-0.28
-0.0008202,-0.28
-0.00082,-0.28
-0.0008198,-0.24
-0.0008196,-0.24
-0.0008194,-0.24
-0.0008192,-0.24
-0.000819,-0.24
-0.0008188,-0.24
-0.0008186,-0.24
-0.0008184,-0.2
-0.0008182,-0.24
-0.000818,-0.2
-0.0008178,-0.2
-0.0008176,-0.2
-0.0008174,-0.2
-0.0008172,-0.2
-0.000817,-0.2
-0.0008168,-0.2
-0.0008166,-0.16
-0.0008164,-0.2
-0.0008162,-0.16
-0.000816,-0.16
-0.0008158,-0.16
-0.0008156,-0.16
-0.0008154,-0.16
-0.0008152,-0.16
-0.000815,-0.16
-0.0008148,-0.16
-0.0008146,-0.16
-0.0008144,-0.12
-0.0008142,-0.12
-0.000814,-0.12
-0.0008138,-0.08
-0.0008136,-0.12
-0.0008134,-0.08
-0.0008132,-0.12
-0.000813,-0.08
-0.0008128,-0.08
-0.0008126,-0.08
-0.0008124,-0.08
-0.0008122,-0.08
-0.000812,-0.08
-0.0008118,-0.04
-0.0008116,-0.04
-0.0008114,-0.04
-0.0008112,-0.04
-0.000811,-0.04
-0.0008108,-0.04
-0.0008106,-0.04
-0.0008104,-0.04
-0.0008102,-0.04
-0.00081,0
